    0.144812226300     0.047284606840
    0.144815579100     0.047261413190
    0.144816756200     0.047238059340
    0.144815743000     0.047214705500
    0.144812598800     0.047191500660
    0.144807502600     0.047168578950
    0.144799843400     0.047144081440
    0.144789084800     0.047118127350
    0.144774571100     0.047090936450
    0.144755527400     0.047062907370
    0.144730851100     0.047034848480
    0.144699171200     0.047008246180
    0.144659519200     0.046985127030
    0.144611716300     0.046967897560
    0.144556760800     0.046957343820
    0.144496023700     0.046950548890
    0.144429802900     0.046943884340
    0.144357815400     0.046936184170
    0.144279420400     0.046928159890
    0.144194111200     0.046919427810
    0.144101262100     0.046909928320
    0.144000232200     0.046899631620
    0.143890276600     0.046888493000
    0.143770605300     0.046876445410
    0.143640369200     0.046863421800
    0.143498629300     0.046849347650
    0.143344387400     0.046834137290
    0.143176525800     0.046817719940
    0.142993852500     0.046800024810
    0.142795026300     0.046780996020
    0.142578646500     0.046760533000
    0.142343148600     0.046738564970
    0.142083913100     0.046714935450
    0.141807958500     0.046689778570
    0.141504406900     0.046662840990
    0.141174033300     0.046634174880
    0.140814498100     0.046603750440
    0.140423178700     0.046571619810
    0.139997288600     0.046537868680
    0.139533743300     0.046502657230
    0.139029219700     0.046466238800
    0.138480097100     0.046428959820
    0.137930885000     0.046394363050
    0.137381553600     0.046362575140
    0.136832147800     0.046333741400
    0.136282682400     0.046307958660
    0.135733157400     0.046285424380
    0.135183587700     0.046266246590
    0.134633988100     0.046250596640
    0.134084373700     0.046238634740
    0.133534818900     0.046230483800
    0.132985293900     0.046226382260
    0.132435843300     0.046226430680
    0.131886512000     0.046230811630
    0.131337359500     0.046239659190
    0.130788400800     0.046253167090
    0.130239680400     0.046271353960
    0.129691273000     0.046294264500
    0.129143223200     0.046321932230
    0.128595590600     0.046354394410
    0.128048405100     0.046391673390
    0.127501741100     0.046433858570
    0.126955628400     0.046480957420
    0.126410156500     0.046533007170
    0.125865370000     0.046590033920
    0.125321328600     0.046652100980
    0.124778062100     0.046718969940
    0.124235615100     0.046790592370
    0.123693987700     0.046866726130
    0.123153224600     0.046947158870
    0.122613325700     0.047031760220
    0.122074291100     0.047120336440
    0.121536135700     0.047212727370
    0.120998859400     0.047308683400
    0.120462432500     0.047408074140
    0.119926869900     0.047510758040
    0.119392156600     0.047616541390
    0.118858262900     0.047725263980
    0.118325278200     0.047837119550
    0.117793262000     0.047952260820
    0.117262259100     0.048070833090
    0.116732403600     0.048193093390
    0.116203740200     0.048319157210
    0.115676343400     0.048449169840
    0.115150347400     0.048583362250
    0.114625826500     0.048721864820
    0.114102885100     0.048864856360
    0.113581642500     0.049012500790
    0.113062217800     0.049164995550
    0.112544730300     0.049322478470
    0.112029284200     0.049485057590
    0.111516013700     0.049652911720
    0.111005067800     0.049826152620
    0.110496580600     0.050004966560
    0.109990671300     0.050189413130
    0.109487548500     0.050379686060
    0.108987331400     0.050575900820
    0.108490228700     0.050778202710
    0.107996419100     0.050986722110
    0.107506051700     0.051201570780
    0.107019349900     0.051422879100
    0.106536582100     0.051650840790
    0.106057971700     0.051885589960
    0.105583742300     0.052127260710
    0.105114132200     0.052375946190
    0.104649394800     0.052631758150
    0.104189842900     0.052894845600
    0.103735730100     0.053165290500
    0.103287294500     0.053443193440
    0.102844908800     0.053728658710
    0.102408900900     0.054021820430
    0.101979553700     0.054322704670
    0.101557225000     0.054631397130
    0.101180285200     0.054918233310
    0.100843608400     0.055184040220
    0.100542634700     0.055429771540
    0.100273400500     0.055656496440
    0.100032344500     0.055865287780
    0.099816367030     0.056057274340
    0.099622711540     0.056233566250
    0.099448919300     0.056395221500
    0.099292829630     0.056543298070
    0.099152535200     0.056678805500
    0.099026396870     0.056802716110
    0.098912924530     0.056915953760
    0.098810777070     0.057019371540
