-1.5246593050577406e-20 1.4907779871675686e-19 
-1.6823780939309226e-07 -9.43664103624934e-05 
-2.326814447702979e-06 -0.00018882523266214608 
-6.298405954751737e-06 -0.00028348297572103494 
-1.1911805707630703e-05 -0.0003784423641877635 
-1.899914214265869e-05 -0.0004738007584388996 
-2.7401616829689808e-05 -0.0005696481667248503 
-3.713169081019665e-05 -0.000666052744529039 
-4.8367747617975875e-05 -0.0007630604462188967 
-6.130588739430986e-05 -0.0008607067973269639 
-7.615509907117323e-05 -0.000959017218805455 
-9.313829887159379e-05 -0.0010580071567190766 
-0.00011243990014565662 -0.0011576888988179118 
-0.00013408111497181913 -0.0012580872795457556 
-0.00015804803317648412 -0.0013592248887660098 
-0.0001843245237056168 -0.0014611188059402518 
-0.00021289156459727206 -0.001563781356637331 
-0.00024373777967562522 -0.001667218204983949 
-0.0002769487666576754 -0.0017714081012401488 
-0.00031266784746287004 -0.0018763122929965391 
-0.00035104811176859906 -0.001981885832016607 
-0.00039225278776624655 -0.0020880775686746436 
-0.0004364482700334646 -0.0021948336447438523 
-0.00048369285952791724 -0.0023021504652449842 
-0.000533952638729496 -0.002410067167558729 
-0.0005871839626636533 -0.002518626361026823 
-0.0006433347590969337 -0.0026278733950844545 
-0.00070235787952529 -0.0027378494095787937 
-0.0007643724466596916 -0.002848509511438524 
-0.0008296229807804573 -0.0029597431281951146 
-0.0008983762730104179 -0.003071425776763418 
-0.0009709215273412427 -0.0031834185651346022 
-0.0010475340523797554 -0.0032955908581072052 
-0.001128320506439161 -0.0034079175202459586 
-0.001213331730039522 -0.003520407544634327 
-0.0013026153089214995 -0.003633070597514683 
-0.001396218937677859 -0.003745913585393458 
-0.001494316714373065 -0.00385883285912683 
-0.001597249967111768 -0.003971578784210091 
-0.0017054010091153249 -0.004083861863489211 
-0.001819188800642041 -0.00419535532322725 
-0.0019389833859893703 -0.004305772346850695 
-0.0020649732386960507 -0.004414986177740704 
-0.002197322709839211 -0.004522884675799112 
-0.0023361990833905538 -0.004629343751982662 
-0.0024818367477119755 -0.004734144468898497 
-0.0026346416216267996 -0.004836839083309937 
-0.0027950820912967795 -0.004936884458173686 
-0.0029636711876534403 -0.00503365989331387 
-0.0031408661375291282 -0.00512658069405774 
-0.003327025073147504 -0.005215142306108491 
-0.00352251821692456 -0.005298778851344605 
-0.0037277405312587915 -0.005376857368014928 
-0.003943131099105103 -0.005448736147343753 
-0.004169163673228691 -0.005513706413164108 
-0.0044063426743273975 -0.005570956157763161 
-0.004655215320966958 -0.005619616413042883 
-0.004916368351181839 -0.00565872667227255 
-0.005190430603928481 -0.005687214501371441 
-0.005478211192302349 -0.00570436080004518 
-0.0057806742913151556 -0.005709731169447565 
-0.006098867723207606 -0.005702645048762682 
-0.00643395300928756 -0.005680990869023839 
-0.006787199132268392 -0.00564198509143594 
-0.0071610716152959615 -0.0055879766986286555 
-0.007559734088128474 -0.005529093776090578 
-0.007987452944747831 -0.005472786277640218 
-0.008447450830741427 -0.005414545346543013 
-0.008943432042110979 -0.00534978601012121 
-0.009480307628222159 -0.005279439894284787 
-0.010063404744254769 -0.005203819542771014 
-0.010698276043686828 -0.0051213629964734384 
-0.011390996219998476 -0.005031407502231273 
-0.012147953136004343 -0.004933272886056651 
-0.012975659673846071 -0.00482576623040307 
-0.013880752249314185 -0.004708391129349174 
-0.014869687111151298 -0.004580450631135094 
-0.015948508652893895 -0.004440881238997008 
-0.017122745626939384 -0.004289179783786186 
-0.018397061692725907 -0.0041244382688170175 
-0.019775285390153264 -0.003947219321932704 
-0.021259704040419915 -0.0037555072158075823 
-0.022851740950991795 -0.0035510731143522344 
-0.02455104275224273 -0.0033330893265800065 
-0.02635595196102129 -0.0031020177431279757 
-0.028263336512548927 -0.0028579972111528345 
-0.030268814448108965 -0.0026018104288662762 
-0.0323668802819643 -0.002334630204675149 
-0.03455098319211772 -0.0020570134724075435 
-0.03681390413798323 -0.0017699754027670125 
-0.03914795960965107 -0.0014745670586992204 
-0.041545280751459926 -0.0011720348375656904 
-0.043998013947336316 -0.0008634728662260382 
-0.04649847028576274 -0.0005492768255388062 
-0.04903956183752094 -0.00023117922376626046 
-0.05161463700288133 9.016829280309038e-05 
-0.0542176143022561 0.0004148762320232542 
-0.05684343701181048 0.0007405801405166892 
-0.05948739844596081 0.001067954899780568 
-0.06214569250791218 0.001396127341497134 
-0.06481515346624211 0.0017244078198504493 
-0.06749309280348183 0.0020531120680171108 
-0.07017748555465883 0.002381463251218585 
-0.07286669711089556 0.002709194942235705 
-0.07555945955099222 0.0030361394153640637 
-0.07825477560696906 0.0033624484431367696 
-0.08095189646314987 0.0036882623910250625 
-0.08365036853872787 0.004012876825233894 
-0.0863497816174627 0.0043364525939268055 
-0.08904987570780418 0.004658827454488786 
-0.09175043254878695 0.004980179203431295 
-0.09445131830638456 0.005300477962872917 
-0.09715244876604681 0.005619636555205177 
-0.09985374663151757 0.0059377619800776065 
-0.10255518321536955 0.006254726316029493 
-0.10525673132760398 0.006570510058504801 
-0.10795837904458427 0.0068850445021868215 
-0.11066011644496665 0.007198300355682344 
-0.11336190284095998 0.007510552220702796 
-0.11606375832356053 0.007821573174921942 
-0.11876569420766642 0.008131230817252439 
-0.1214676630910229 0.008439914865123693 
-0.12416968622942068 0.008747423905601168 
-0.12687179654673206 0.009053458632255719 
-0.12957399514294005 0.009357999597515789 
-0.1322762541713045 0.009661289776801852 
-0.13497855436232262 0.009963498054887703 
-0.1376809209244167 0.010264396947632662 
-0.1403833511968015 0.010564009883544887 
-0.14308582486893168 0.01086251758826318 
-0.14578837383854684 0.011159626176977161 
-0.1484910224502119 0.011455109462543321 
-0.15119374279336675 0.011749214752637644 
-0.15389651962586323 0.012042073168697955 
-0.15659935817385462 0.012333629056893933 
-0.15930225831601655 0.012623875446629516 
-0.16200521868979523 0.012912815683591313 
-0.1647082535617014 0.013200304466386472 
-0.16741137266079786 0.013486240196365802 
-0.17011454487480726 0.01377091084257976 
-0.17281775172736047 0.01405448381249134 
-0.17552104189902745 0.014336484527550906 
-0.17822444464704087 0.014616627007949539 
-0.18092790855264163 0.014895402738953267 
-0.1836314030998856 0.015173099181582952 
-0.18633497947938638 0.015449209498176096 
-0.1890386696727186 0.01572341640078032 
-0.19174242225561677 0.015996221163457558 
-0.19444619713733424 0.01626801082596029 
-0.19715003591713315 0.016538362114958908 
-0.19985398261219875 0.016806828199323148 
-0.20255801642504478 0.017073608509412953 
-0.20526210264125627 0.01733904118429296 
-0.20796624036067426 0.01760312628557323 
-0.21067044355397577 0.017865715427889898 
-0.21337472193400653 0.01812670062090795 
-0.21607908183157445 0.01838600634243602 
-0.2187835243410147 0.018643612757327958 
-0.2214880431722912 0.018899578272884864 
-0.22419263212127413 0.019153961726746445 
-0.2268972868806707 0.01940680464418204 
-0.22960200453441326 0.019658134509711104 
-0.23230679042369676 0.019907889282935076 
-0.2350116539193387 0.02015596379734472 
-0.23771659886162624 0.020402313774986254 
-0.24042162182974416 0.02064697507457789 
-0.24312671986549234 0.020889981376882805 
-0.24583189328741856 0.021131335154135518 
-0.24853714370623678 0.021371030184193094 
-0.25124247450891346 0.021609046727747917 
-0.25394789091144665 0.021845353044505064 
-0.25665339872112997 0.022079921977952326 
-0.25935900342447943 0.022312743035800452 
-0.2620647114848785 0.02254381059346122 
-0.2647705288198219 0.022773144757725246 
-0.2674764610446921 0.023000789420068963 
-0.2701825169208184 0.023226770189544794 
-0.27288871380900387 0.023451026662959066 
-0.2755950721547544 0.023673475328931343 
-0.27830160941531623 0.02389407644753484 
-0.2810083377413741 0.024112853885295105 
-0.2837152683186174 0.02432983408928011 
-0.28642241268952445 0.02454502029022469 
-0.28912978095621916 0.024758402347721663 
-0.2918373808751301 0.024969953797625833 
-0.29454522002882877 0.025179589970532882 
